record_id,train_id,log_date,days_since_last_deep_clean,avg_daily_passenger_load,route_type,was_rainy_day,serviced_special_event,actual_dirtiness_score
2251,13,2025-10-30,0,9592,SUBURBAN,False,False,0.0398
2252,13,2025-10-31,1,9001,SUBURBAN,False,False,0.0584
2253,13,2025-11-01,2,18956,SUBURBAN,False,False,0.3406
2254,13,2025-11-02,3,8703,SUBURBAN,False,False,0.1176
2255,13,2025-11-03,4,15669,SUBURBAN,True,False,0.4751
2256,13,2025-11-04,5,17228,SUBURBAN,False,True,0.6474
2257,13,2025-11-05,6,13878,SUBURBAN,True,False,0.497
2258,13,2025-11-06,7,8015,SUBURBAN,True,False,0.3837
2259,13,2025-11-07,8,12778,SUBURBAN,False,False,0.3861
2260,13,2025-11-08,9,8141,SUBURBAN,False,False,0.3035
2261,13,2025-11-09,10,11685,SUBURBAN,True,False,0.5755
2262,13,2025-11-10,11,17440,SUBURBAN,True,False,0.7527
2263,13,2025-11-11,0,14385,SUBURBAN,False,False,0.1596
2264,13,2025-11-12,1,9195,SUBURBAN,True,True,0.4632
2265,13,2025-11-13,2,15334,SUBURBAN,True,False,0.4
2266,13,2025-11-14,3,11438,SUBURBAN,True,False,0.3359
2267,13,2025-11-15,4,11740,SUBURBAN,False,False,0.2268
2268,13,2025-11-16,5,10343,SUBURBAN,False,False,0.2252
2269,13,2025-11-17,6,10205,SUBURBAN,False,False,0.2551
2270,13,2025-11-18,7,18932,SUBURBAN,False,False,0.5066
2271,13,2025-11-19,8,11769,SUBURBAN,False,False,0.3609
2272,13,2025-11-20,9,17254,SUBURBAN,True,False,0.6814
2273,13,2025-11-21,10,12927,SUBURBAN,True,False,0.6065
2274,13,2025-11-22,11,17041,SUBURBAN,False,True,0.8427
2275,13,2025-11-23,0,13230,SUBURBAN,True,False,0.2807
2276,13,2025-11-24,1,17695,SUBURBAN,False,False,0.2757
2277,13,2025-11-25,2,16388,SUBURBAN,True,False,0.4264
2278,13,2025-11-26,3,16609,SUBURBAN,False,False,0.3152
2279,13,2025-11-27,4,16582,SUBURBAN,False,False,0.3479
2280,13,2025-11-28,5,16740,SUBURBAN,False,False,0.3852
2281,13,2025-11-29,6,14281,SUBURBAN,True,False,0.507
2282,13,2025-11-30,7,17350,SUBURBAN,True,True,0.8671
2283,13,2025-12-01,0,19120,SUBURBAN,False,False,0.278
2284,13,2025-12-02,1,15840,SUBURBAN,False,False,0.2293
2285,13,2025-12-03,2,18015,SUBURBAN,False,False,0.317
2286,13,2025-12-04,3,16183,SUBURBAN,False,True,0.5546
2287,13,2025-12-05,4,18831,SUBURBAN,True,False,0.5541
2288,13,2025-12-06,5,17584,SUBURBAN,True,False,0.5563
2289,13,2025-12-07,6,19376,SUBURBAN,False,False,0.4844
2290,13,2025-12-08,7,17449,SUBURBAN,True,True,0.8696
2291,13,2025-12-09,0,12070,SUBURBAN,True,True,0.5017
2292,13,2025-12-10,1,18503,SUBURBAN,False,False,0.2959
2293,13,2025-12-11,2,9689,SUBURBAN,False,False,0.1089
2294,13,2025-12-12,3,9064,SUBURBAN,False,False,0.1266
2295,13,2025-12-13,4,14276,SUBURBAN,False,False,0.2902
2296,13,2025-12-14,5,9291,SUBURBAN,False,False,0.1989
2297,13,2025-12-15,6,15461,SUBURBAN,True,False,0.5365
2298,13,2025-12-16,7,13360,SUBURBAN,False,False,0.3673
2299,13,2025-12-17,8,15126,SUBURBAN,False,False,0.4448
2300,13,2025-12-18,9,8350,SUBURBAN,False,False,0.3087
2301,13,2025-12-19,10,8973,SUBURBAN,False,False,0.3577
2302,13,2025-12-20,11,18549,SUBURBAN,False,False,0.6304
2303,13,2025-12-21,12,9509,SUBURBAN,True,False,0.5877
2304,13,2025-12-22,13,14230,SUBURBAN,False,False,0.5891
2305,13,2025-12-23,14,13556,SUBURBAN,True,False,0.7556
2306,13,2025-12-24,0,18017,SUBURBAN,False,False,0.2504
2307,13,2025-12-25,1,8374,SUBURBAN,False,False,0.0427
2308,13,2025-12-26,2,12101,SUBURBAN,False,False,0.1692
2309,13,2025-12-27,3,14162,SUBURBAN,True,False,0.4041
2310,13,2025-12-28,4,15535,SUBURBAN,True,False,0.4717
2311,13,2025-12-29,5,18213,SUBURBAN,True,False,0.572
2312,13,2025-12-30,6,14024,SUBURBAN,False,False,0.3506
2313,13,2025-12-31,7,12934,SUBURBAN,False,False,0.3567
2314,13,2026-01-01,8,9100,SUBURBAN,False,False,0.2942
2315,13,2026-01-02,9,15477,SUBURBAN,False,False,0.4869
2316,13,2026-01-03,10,11637,SUBURBAN,True,False,0.5743
2317,13,2026-01-04,11,9329,SUBURBAN,False,False,0.3999
2318,13,2026-01-05,12,13436,SUBURBAN,False,False,0.5359
2319,13,2026-01-06,13,18490,SUBURBAN,True,False,0.8456
2320,13,2026-01-07,0,9477,SUBURBAN,True,False,0.1869
2321,13,2026-01-08,1,12878,SUBURBAN,False,False,0.1553
2322,13,2026-01-09,2,15311,SUBURBAN,False,False,0.2494
2323,13,2026-01-10,3,18563,SUBURBAN,False,False,0.3641
2324,13,2026-01-11,4,14958,SUBURBAN,False,False,0.3073
2325,13,2026-01-12,5,8107,SUBURBAN,False,False,0.1693
2326,13,2026-01-13,6,15701,SUBURBAN,False,False,0.3925
2327,13,2026-01-14,7,9215,SUBURBAN,True,False,0.4137
2328,13,2026-01-15,8,11315,SUBURBAN,False,False,0.3495
2329,13,2026-01-16,9,15807,SUBURBAN,False,False,0.4952
2330,13,2026-01-17,10,17904,SUBURBAN,False,False,0.5809
2331,13,2026-01-18,11,14102,SUBURBAN,False,False,0.5192
2332,13,2026-01-19,12,14211,SUBURBAN,True,False,0.7053
2333,13,2026-01-20,0,13274,SUBURBAN,False,False,0.1318
2334,13,2026-01-21,1,17779,SUBURBAN,True,False,0.4278
2335,13,2026-01-22,2,13886,SUBURBAN,True,True,0.6138
2336,13,2026-01-23,3,9000,SUBURBAN,False,False,0.125
2337,13,2026-01-24,4,18453,SUBURBAN,False,False,0.3947
2338,13,2026-01-25,5,16100,SUBURBAN,True,False,0.5192
2339,13,2026-01-26,6,11268,SUBURBAN,True,False,0.4317
2340,13,2026-01-27,7,10930,SUBURBAN,True,False,0.4566
2341,14,2025-08-01,0,12207,SUBURBAN,True,False,0.2552
2342,14,2025-08-02,1,9884,SUBURBAN,True,False,0.2304
2343,14,2025-08-03,2,11905,SUBURBAN,True,False,0.3143
2344,14,2025-08-04,3,18410,SUBURBAN,False,False,0.3602
2345,14,2025-08-05,4,12353,SUBURBAN,False,False,0.2422
2346,14,2025-08-06,5,14779,SUBURBAN,False,False,0.3361
2347,14,2025-08-07,6,18368,SUBURBAN,True,False,0.6092
2348,14,2025-08-08,7,14229,SUBURBAN,False,False,0.3891
2349,14,2025-08-09,8,10122,SUBURBAN,False,False,0.3197
2350,14,2025-08-10,9,8544,SUBURBAN,False,False,0.3136
2351,14,2025-08-11,10,9953,SUBURBAN,True,False,0.5322
2352,14,2025-08-12,11,9905,SUBURBAN,True,False,0.5643
2353,14,2025-08-13,12,16202,SUBURBAN,False,False,0.605
2354,14,2025-08-14,13,13513,SUBURBAN,False,False,0.5712
2355,14,2025-08-15,14,12246,SUBURBAN,True,False,0.7228
2356,14,2025-08-16,0,16266,SUBURBAN,False,False,0.2066
2357,14,2025-08-17,1,11572,SUBURBAN,True,False,0.2726
2358,14,2025-08-18,2,15162,SUBURBAN,False,False,0.2457
2359,14,2025-08-19,3,17204,SUBURBAN,False,False,0.3301
2360,14,2025-08-20,4,17379,SUBURBAN,True,False,0.5178
2361,14,2025-08-21,5,12129,SUBURBAN,True,False,0.4199
2362,14,2025-08-22,6,19269,SUBURBAN,False,False,0.4817
2363,14,2025-08-23,7,10830,SUBURBAN,False,False,0.3041
2364,14,2025-08-24,8,12877,SUBURBAN,False,False,0.3886
2365,14,2025-08-25,9,11670,SUBURBAN,False,False,0.3917
2366,14,2025-08-26,10,10169,SUBURBAN,False,False,0.3876
2367,14,2025-08-27,11,17825,SUBURBAN,False,False,0.6123
2368,14,2025-08-28,12,17278,SUBURBAN,False,False,0.632
2369,14,2025-08-29,13,10338,SUBURBAN,False,False,0.4918
2370,14,2025-08-30,14,16985,SUBURBAN,True,False,0.8413
2371,14,2025-08-31,0,12265,SUBURBAN,True,False,0.2566
2372,14,2025-09-01,1,14374,SUBURBAN,True,False,0.3427
2373,14,2025-09-02,2,19858,SUBURBAN,True,False,0.5131
2374,14,2025-09-03,3,19779,SUBURBAN,False,False,0.3945
2375,14,2025-09-04,4,15063,SUBURBAN,False,False,0.3099
2376,14,2025-09-05,5,19491,SUBURBAN,False,False,0.4539
2377,14,2025-09-06,6,15880,SUBURBAN,False,False,0.397
2378,14,2025-09-07,7,10522,SUBURBAN,False,False,0.2964
2379,14,2025-09-08,8,18302,SUBURBAN,False,False,0.5242
2380,14,2025-09-09,9,13208,SUBURBAN,True,False,0.5802
2381,14,2025-09-10,10,13494,SUBURBAN,False,False,0.4707
2382,14,2025-09-11,11,13256,SUBURBAN,False,False,0.4981
2383,14,2025-09-12,12,9422,SUBURBAN,True,False,0.5856
2384,14,2025-09-13,13,9543,SUBURBAN,False,False,0.4719
2385,14,2025-09-14,14,15031,SUBURBAN,False,False,0.6424
2386,14,2025-09-15,15,17576,SUBURBAN,False,False,0.7394
2387,14,2025-09-16,0,10620,SUBURBAN,False,False,0.0655
2388,14,2025-09-17,1,17337,SUBURBAN,True,False,0.4168
2389,14,2025-09-18,2,15074,SUBURBAN,True,False,0.3935
2390,14,2025-09-19,3,13118,SUBURBAN,False,False,0.2279
2391,14,2025-09-20,4,15831,SUBURBAN,True,False,0.4791
2392,14,2025-09-21,5,10101,SUBURBAN,False,False,0.2192
2393,14,2025-09-22,6,8159,SUBURBAN,True,False,0.354
2394,14,2025-09-23,7,14222,SUBURBAN,False,False,0.3889
2395,14,2025-09-24,8,12065,SUBURBAN,False,False,0.3683
2396,14,2025-09-25,9,14119,SUBURBAN,True,False,0.603
2397,14,2025-09-26,10,18040,SUBURBAN,False,False,0.5843
2398,14,2025-09-27,11,13454,SUBURBAN,False,False,0.503
2399,14,2025-09-28,12,12388,SUBURBAN,False,False,0.5097
2400,14,2025-09-29,13,10350,SUBURBAN,True,False,0.6421
2401,14,2025-09-30,14,13308,SUBURBAN,False,False,0.5994
2402,14,2025-10-01,15,12423,SUBURBAN,False,True,0.8606
2403,14,2025-10-02,0,19579,SUBURBAN,False,True,0.5395
2404,14,2025-10-03,1,16088,SUBURBAN,False,False,0.2355
2405,14,2025-10-04,2,19165,SUBURBAN,False,False,0.3458
2406,14,2025-10-05,3,15585,SUBURBAN,False,False,0.2896
2407,14,2025-10-06,4,12881,SUBURBAN,False,False,0.2554
2408,14,2025-10-07,5,8461,SUBURBAN,False,False,0.1782
2409,14,2025-10-08,6,13603,SUBURBAN,True,False,0.4901
2410,14,2025-10-09,7,9955,SUBURBAN,False,False,0.2822
2411,14,2025-10-10,8,14790,SUBURBAN,False,False,0.4364
2412,14,2025-10-11,9,13007,SUBURBAN,False,False,0.4252
2413,14,2025-10-12,10,13085,SUBURBAN,False,False,0.4605
2414,14,2025-10-13,11,17663,SUBURBAN,False,False,0.6082
2415,14,2025-10-14,12,15569,SUBURBAN,False,False,0.5892
2416,14,2025-10-15,13,11562,SUBURBAN,True,False,0.6724
2417,14,2025-10-16,14,9736,SUBURBAN,False,False,0.5101
2418,14,2025-10-17,15,9618,SUBURBAN,True,False,0.6905
2419,14,2025-10-18,16,19620,SUBURBAN,True,False,0.9405
2420,14,2025-10-19,0,19821,SUBURBAN,True,False,0.4455
2421,14,2025-10-20,1,11504,SUBURBAN,False,False,0.1209
2422,14,2025-10-21,2,8531,SUBURBAN,False,False,0.0799
2423,14,2025-10-22,3,10210,SUBURBAN,True,False,0.3053
2424,14,2025-10-23,4,18881,SUBURBAN,False,False,0.4054
2425,14,2025-10-24,5,18452,SUBURBAN,False,False,0.428
2426,14,2025-10-25,6,11033,SUBURBAN,False,False,0.2758
2427,14,2025-10-26,7,16169,SUBURBAN,False,False,0.4376
2428,14,2025-10-27,8,9954,SUBURBAN,False,False,0.3155
2429,14,2025-10-28,9,14868,SUBURBAN,True,False,0.6217
2430,14,2025-10-29,10,15381,SUBURBAN,False,False,0.5179
2431,14,2025-10-30,11,11047,SUBURBAN,False,False,0.4428
2432,14,2025-10-31,12,11724,SUBURBAN,False,False,0.4931
2433,14,2025-11-01,13,8941,SUBURBAN,False,False,0.4569
2434,14,2025-11-02,14,8225,SUBURBAN,False,False,0.4723
2435,14,2025-11-03,15,15467,SUBURBAN,False,False,0.6867
2436,14,2025-11-04,16,15010,SUBURBAN,True,False,0.8253
2437,14,2025-11-05,0,9445,SUBURBAN,True,False,0.1861
2438,14,2025-11-06,1,18044,SUBURBAN,False,False,0.2844
2439,14,2025-11-07,2,16914,SUBURBAN,False,False,0.2895
2440,14,2025-11-08,3,17749,SUBURBAN,False,True,0.5937
2441,14,2025-11-09,4,9624,SUBURBAN,False,False,0.1739
2442,14,2025-11-10,5,9201,SUBURBAN,False,False,0.1967
2443,14,2025-11-11,6,10455,SUBURBAN,True,False,0.4114
2444,14,2025-11-12,7,14038,SUBURBAN,False,False,0.3843
2445,14,2025-11-13,8,11786,SUBURBAN,True,True,0.7613
2446,14,2025-11-14,0,17138,SUBURBAN,False,False,0.2284
2447,14,2025-11-15,1,14611,SUBURBAN,True,False,0.3486
2448,14,2025-11-16,2,15109,SUBURBAN,True,False,0.3944
2449,14,2025-11-17,3,10092,SUBURBAN,False,False,0.1523
2450,14,2025-11-18,4,19135,SUBURBAN,True,False,0.5617
2451,14,2025-11-19,5,10803,SUBURBAN,False,False,0.2367
2452,14,2025-11-20,6,9142,SUBURBAN,False,False,0.2286
2453,14,2025-11-21,7,13968,SUBURBAN,False,False,0.3825
2454,14,2025-11-22,8,11082,SUBURBAN,False,False,0.3437
2455,14,2025-11-23,9,10842,SUBURBAN,True,False,0.5211
2456,14,2025-11-24,10,19568,SUBURBAN,False,False,0.6225
2457,14,2025-11-25,11,17726,SUBURBAN,False,False,0.6098
2458,14,2025-11-26,12,17057,SUBURBAN,False,False,0.6264
2459,14,2025-11-27,13,19230,SUBURBAN,False,False,0.7141
2460,14,2025-11-28,0,13163,SUBURBAN,False,False,0.1291
2461,14,2025-11-29,1,16353,SUBURBAN,False,False,0.2422
2462,14,2025-11-30,2,12632,SUBURBAN,False,False,0.1825
2463,14,2025-12-01,3,17862,SUBURBAN,False,False,0.3466
2464,14,2025-12-02,4,12604,SUBURBAN,False,False,0.2484
2465,14,2025-12-03,5,8528,SUBURBAN,False,False,0.1799
2466,14,2025-12-04,6,13769,SUBURBAN,False,False,0.3442
2467,14,2025-12-05,7,10904,SUBURBAN,False,False,0.3059
2468,14,2025-12-06,8,10400,SUBURBAN,False,False,0.3267
2469,14,2025-12-07,9,17991,SUBURBAN,True,False,0.6998
2470,14,2025-12-08,10,8229,SUBURBAN,False,False,0.3391
2471,14,2025-12-09,11,9684,SUBURBAN,False,False,0.4088
2472,14,2025-12-10,12,13126,SUBURBAN,True,False,0.6782
2473,14,2025-12-11,13,17513,SUBURBAN,True,False,0.8212
2474,14,2025-12-12,0,14806,SUBURBAN,False,False,0.1701
2475,14,2025-12-13,1,9145,SUBURBAN,False,True,0.312
2476,14,2025-12-14,2,13270,SUBURBAN,False,False,0.1984
2477,14,2025-12-15,3,14179,SUBURBAN,False,False,0.2545
2478,14,2025-12-16,4,13815,SUBURBAN,False,False,0.2787
2479,14,2025-12-17,5,8058,SUBURBAN,False,False,0.1681
2480,14,2025-12-18,6,18279,SUBURBAN,False,False,0.457
2481,14,2025-12-19,7,13357,SUBURBAN,False,False,0.3673
2482,14,2025-12-20,8,15059,SUBURBAN,True,False,0.5931
2483,14,2025-12-21,9,11603,SUBURBAN,False,False,0.3901
2484,14,2025-12-22,10,17031,SUBURBAN,True,False,0.7091
2485,14,2025-12-23,0,13215,SUBURBAN,True,False,0.2804
2486,14,2025-12-24,1,10294,SUBURBAN,False,False,0.0907
2487,14,2025-12-25,2,13751,SUBURBAN,False,False,0.2104
2488,14,2025-12-26,3,16652,SUBURBAN,False,False,0.3163
2489,14,2025-12-27,4,11860,SUBURBAN,False,False,0.2298
2490,14,2025-12-28,5,9739,SUBURBAN,True,False,0.3601
2491,14,2025-12-29,6,18584,SUBURBAN,False,False,0.4646
2492,14,2025-12-30,7,19586,SUBURBAN,False,False,0.523
2493,14,2025-12-31,8,10039,SUBURBAN,False,False,0.3176
2494,14,2026-01-01,9,8170,SUBURBAN,True,False,0.4542
2495,14,2026-01-02,10,19394,SUBURBAN,False,True,0.8682
2496,14,2026-01-03,0,18954,SUBURBAN,False,False,0.2738
2497,14,2026-01-04,1,18317,SUBURBAN,True,False,0.4413
2498,14,2026-01-05,2,19991,SUBURBAN,False,False,0.3664
2499,14,2026-01-06,3,10537,SUBURBAN,False,False,0.1634
2500,14,2026-01-07,4,9099,SUBURBAN,True,False,0.3108
2501,14,2026-01-08,5,18818,SUBURBAN,False,False,0.4371
2502,14,2026-01-09,6,14731,SUBURBAN,False,False,0.3683
2503,14,2026-01-10,7,8251,SUBURBAN,True,False,0.3896
2504,14,2026-01-11,8,19607,SUBURBAN,False,False,0.5568
2505,14,2026-01-12,9,15612,SUBURBAN,False,False,0.4903
2506,14,2026-01-13,10,11976,SUBURBAN,False,False,0.4327
2507,14,2026-01-14,11,19130,SUBURBAN,True,True,1.0
2508,14,2026-01-15,0,12816,SUBURBAN,False,False,0.1204
2509,14,2026-01-16,1,18341,SUBURBAN,False,False,0.2919
2510,14,2026-01-17,2,13037,SUBURBAN,False,False,0.1926
2511,14,2026-01-18,3,10790,SUBURBAN,True,False,0.3197
2512,14,2026-01-19,4,11366,SUBURBAN,True,False,0.3675
2513,14,2026-01-20,5,17170,SUBURBAN,False,False,0.3959
2514,14,2026-01-21,6,19187,SUBURBAN,False,False,0.4797
2515,14,2026-01-22,7,8268,SUBURBAN,False,False,0.24
2516,14,2026-01-23,8,14420,SUBURBAN,False,False,0.4272
2517,14,2026-01-24,9,14409,SUBURBAN,True,False,0.6102
2518,14,2026-01-25,10,8162,SUBURBAN,True,False,0.4874
2519,14,2026-01-26,11,17499,SUBURBAN,True,False,0.7541
2520,14,2026-01-27,0,13264,SUBURBAN,True,True,0.5316
2521,15,2025-08-01,10,15192,COMMERCIAL,False,False,0.5131
2522,15,2025-08-02,11,19754,COMMERCIAL,False,False,0.6605
2523,15,2025-08-03,12,18224,COMMERCIAL,False,False,0.6556
2524,15,2025-08-04,13,10543,COMMERCIAL,True,False,0.6469
2525,15,2025-08-05,14,10850,COMMERCIAL,False,True,0.7879
2526,15,2025-08-06,0,14110,COMMERCIAL,False,False,0.1527
2527,15,2025-08-07,1,8565,COMMERCIAL,False,False,0.0475
2528,15,2025-08-08,2,14779,COMMERCIAL,True,False,0.3861
2529,15,2025-08-09,3,15396,COMMERCIAL,False,False,0.2849
2530,15,2025-08-10,4,19417,COMMERCIAL,False,False,0.4188
2531,15,2025-08-11,5,18706,COMMERCIAL,False,False,0.4343
2532,15,2025-08-12,6,17888,COMMERCIAL,True,False,0.5972
2533,15,2025-08-13,7,17353,COMMERCIAL,True,False,0.6172
2534,15,2025-08-14,8,15691,COMMERCIAL,True,False,0.6089
2535,15,2025-08-15,9,13233,COMMERCIAL,False,False,0.4308
2536,15,2025-08-16,10,12771,COMMERCIAL,False,False,0.4526
2537,15,2025-08-17,11,17955,COMMERCIAL,False,False,0.6155
2538,15,2025-08-18,12,10331,COMMERCIAL,False,False,0.4583
2539,15,2025-08-19,13,15802,COMMERCIAL,True,False,0.7784
2540,15,2025-08-20,0,18495,COMMERCIAL,False,False,0.2624
2541,15,2025-08-21,1,9633,COMMERCIAL,True,False,0.2242
2542,15,2025-08-22,2,8060,COMMERCIAL,False,False,0.0682
2543,15,2025-08-23,3,15663,COMMERCIAL,False,False,0.2916
2544,15,2025-08-24,4,11572,COMMERCIAL,False,False,0.2226
2545,15,2025-08-25,5,9745,COMMERCIAL,True,False,0.3603
2546,15,2025-08-26,6,14261,COMMERCIAL,False,False,0.3565
2547,15,2025-08-27,7,9365,COMMERCIAL,False,False,0.2675
2548,15,2025-08-28,8,15266,COMMERCIAL,False,False,0.4483
2549,15,2025-08-29,9,19834,COMMERCIAL,False,False,0.5958
2550,15,2025-08-30,10,12327,COMMERCIAL,False,False,0.4415
2551,15,2025-08-31,11,15899,COMMERCIAL,True,False,0.7141
2552,15,2025-09-01,0,15415,COMMERCIAL,False,False,0.1854
2553,15,2025-09-02,1,19703,COMMERCIAL,True,False,0.4759
2554,15,2025-09-03,2,17849,COMMERCIAL,True,False,0.4629
2555,15,2025-09-04,3,17355,COMMERCIAL,True,False,0.4839
2556,15,2025-09-05,4,19951,COMMERCIAL,False,False,0.4321
2557,15,2025-09-06,5,9131,COMMERCIAL,False,False,0.1949
2558,15,2025-09-07,6,12625,COMMERCIAL,True,False,0.4656
2559,15,2025-09-08,7,16195,COMMERCIAL,True,False,0.5882
2560,15,2025-09-09,8,12531,COMMERCIAL,False,False,0.3799
2561,15,2025-09-10,9,9312,COMMERCIAL,False,False,0.3328
2562,15,2025-09-11,10,10374,COMMERCIAL,False,False,0.3927
2563,15,2025-09-12,11,11959,COMMERCIAL,False,True,0.7156
2564,15,2025-09-13,0,18022,COMMERCIAL,False,False,0.2505
2565,15,2025-09-14,1,13996,COMMERCIAL,False,False,0.1832
2566,15,2025-09-15,2,17109,COMMERCIAL,True,True,0.6944
2567,15,2025-09-16,3,9268,COMMERCIAL,False,False,0.1317
2568,15,2025-09-17,4,15841,COMMERCIAL,True,False,0.4794
2569,15,2025-09-18,5,19706,COMMERCIAL,False,False,0.4593
2570,15,2025-09-19,6,14963,COMMERCIAL,False,False,0.3741
2571,15,2025-09-20,7,9708,COMMERCIAL,False,False,0.276
2572,15,2025-09-21,8,19180,COMMERCIAL,False,False,0.5462
2573,15,2025-09-22,9,13102,COMMERCIAL,False,False,0.4275
2574,15,2025-09-23,10,11125,COMMERCIAL,False,False,0.4115
2575,15,2025-09-24,11,17529,COMMERCIAL,False,False,0.6049
2576,15,2025-09-25,12,13939,COMMERCIAL,False,False,0.5485
2577,15,2025-09-26,13,13091,COMMERCIAL,False,False,0.5606
2578,15,2025-09-27,14,18355,COMMERCIAL,False,False,0.7255
2579,15,2025-09-28,0,11528,COMMERCIAL,False,False,0.0882
2580,15,2025-09-29,1,8493,COMMERCIAL,False,False,0.0457
2581,15,2025-09-30,2,13162,COMMERCIAL,False,False,0.1957
2582,15,2025-10-01,3,13976,COMMERCIAL,False,False,0.2494
2583,15,2025-10-02,4,14074,COMMERCIAL,False,False,0.2852
2584,15,2025-10-03,5,8876,COMMERCIAL,True,False,0.3386
2585,15,2025-10-04,6,13237,COMMERCIAL,False,False,0.3309
2586,15,2025-10-05,7,15750,COMMERCIAL,False,False,0.4271
2587,15,2025-10-06,8,8375,COMMERCIAL,False,False,0.276
2588,15,2025-10-07,9,12592,COMMERCIAL,False,False,0.4148
2589,15,2025-10-08,10,16962,COMMERCIAL,False,False,0.5574
2590,15,2025-10-09,11,18398,COMMERCIAL,False,True,0.8766
2591,15,2025-10-10,0,17674,COMMERCIAL,True,False,0.3919
2592,15,2025-10-11,1,9683,COMMERCIAL,False,False,0.0754
2593,15,2025-10-12,2,9205,COMMERCIAL,False,False,0.0968
2594,15,2025-10-13,3,13386,COMMERCIAL,False,False,0.2346
2595,15,2025-10-14,4,18741,COMMERCIAL,False,False,0.4019
2596,15,2025-10-15,5,9017,COMMERCIAL,True,False,0.3421
2597,15,2025-10-16,6,16969,COMMERCIAL,True,False,0.5742
2598,15,2025-10-17,7,13046,COMMERCIAL,True,False,0.5095
2599,15,2025-10-18,8,19824,COMMERCIAL,False,False,0.5623
2600,15,2025-10-19,9,9935,COMMERCIAL,True,False,0.4984
2601,15,2025-10-20,10,15111,COMMERCIAL,False,False,0.5111
2602,15,2025-10-21,11,8111,COMMERCIAL,True,False,0.5194
2603,15,2025-10-22,12,11796,COMMERCIAL,False,False,0.4949
2604,15,2025-10-23,13,10535,COMMERCIAL,False,False,0.4967
2605,15,2025-10-24,14,19076,COMMERCIAL,False,False,0.7436
2606,15,2025-10-25,0,16257,COMMERCIAL,True,True,0.6064
2607,15,2025-10-26,1,10498,COMMERCIAL,False,False,0.0958
2608,15,2025-10-27,2,9767,COMMERCIAL,True,False,0.2608
2609,15,2025-10-28,3,12213,COMMERCIAL,False,False,0.2053
2610,15,2025-10-29,4,19879,COMMERCIAL,False,False,0.4303
2611,15,2025-10-30,5,19448,COMMERCIAL,False,False,0.4529
2612,15,2025-10-31,6,8851,COMMERCIAL,False,False,0.2213
2613,15,2025-11-01,7,8383,COMMERCIAL,False,False,0.2429
2614,15,2025-11-02,8,11167,COMMERCIAL,True,False,0.4958
2615,15,2025-11-03,9,14470,COMMERCIAL,True,False,0.6118
2616,15,2025-11-04,10,8999,COMMERCIAL,False,False,0.3583
2617,15,2025-11-05,11,15295,COMMERCIAL,True,False,0.699
2618,15,2025-11-06,12,15634,COMMERCIAL,False,False,0.5908
2619,15,2025-11-07,13,13312,COMMERCIAL,False,False,0.5661
2620,15,2025-11-08,14,17024,COMMERCIAL,False,False,0.6923
2621,15,2025-11-09,15,12294,COMMERCIAL,False,False,0.6074
2622,15,2025-11-10,16,18089,COMMERCIAL,False,False,0.7522
2623,15,2025-11-11,0,8534,COMMERCIAL,True,False,0.1633
2624,15,2025-11-12,1,12731,COMMERCIAL,False,False,0.1516
2625,15,2025-11-13,2,10099,COMMERCIAL,True,False,0.2691
2626,15,2025-11-14,3,14978,COMMERCIAL,True,False,0.4244
2627,15,2025-11-15,4,12264,COMMERCIAL,False,False,0.2399
2628,15,2025-11-16,5,12668,COMMERCIAL,True,False,0.4334
2629,15,2025-11-17,6,11680,COMMERCIAL,False,False,0.292
2630,15,2025-11-18,7,11296,COMMERCIAL,False,False,0.3157
2631,15,2025-11-19,8,19811,COMMERCIAL,False,True,0.8119
2632,15,2025-11-20,0,8650,COMMERCIAL,True,False,0.1663
2633,15,2025-11-21,1,8195,COMMERCIAL,False,False,0.0382
2634,15,2025-11-22,2,12059,COMMERCIAL,False,False,0.1681
2635,15,2025-11-23,3,12531,COMMERCIAL,False,False,0.2133
2636,15,2025-11-24,4,12824,COMMERCIAL,True,False,0.4039
2637,15,2025-11-25,5,17275,COMMERCIAL,False,False,0.3985
2638,15,2025-11-26,6,17742,COMMERCIAL,False,False,0.4435
2639,15,2025-11-27,7,10866,COMMERCIAL,False,False,0.305
2640,15,2025-11-28,8,18186,COMMERCIAL,True,False,0.6713
2641,15,2025-11-29,9,11186,COMMERCIAL,False,False,0.3796
2642,15,2025-11-30,10,17654,COMMERCIAL,False,False,0.5747
2643,15,2025-12-01,11,13396,COMMERCIAL,True,False,0.6516
2644,15,2025-12-02,12,18496,COMMERCIAL,True,False,0.8124
2645,15,2025-12-03,0,10435,COMMERCIAL,False,False,0.0609
2646,15,2025-12-04,1,17677,COMMERCIAL,True,False,0.4253
2647,15,2025-12-05,2,12859,COMMERCIAL,False,False,0.1881
2648,15,2025-12-06,3,15736,COMMERCIAL,True,False,0.4434
2649,15,2025-12-07,4,16680,COMMERCIAL,False,False,0.3503
2650,15,2025-12-08,5,9265,COMMERCIAL,False,False,0.1983
2651,15,2025-12-09,6,10758,COMMERCIAL,False,False,0.269
2652,15,2025-12-10,7,12649,COMMERCIAL,True,False,0.4996
2653,15,2025-12-11,8,16723,COMMERCIAL,False,False,0.4847
2654,15,2025-12-12,9,14159,COMMERCIAL,False,False,0.454
2655,15,2025-12-13,10,17251,COMMERCIAL,False,False,0.5646
2656,15,2025-12-14,11,17847,COMMERCIAL,False,False,0.6128
