record_id,train_id,snapshot_timestamp,total_kms,age_in_months,avg_vibration_amplitude_mm_s,max_motor_temp_celsius,recent_fault_codes_count,actual_failure_risk_score
2426,14,2025-10-25,128161.76,42,0.4909,69.02,3,0.3398
2427,14,2025-10-26,128542.98,42,0.4512,64.53,2,0.2341
2428,14,2025-10-27,128788.71,42,0.4471,65.91,2,0.2518
2429,14,2025-10-28,129182.23,42,0.4634,82.73,1,0.4385
2430,14,2025-10-29,129514.79,42,0.406,82.36,3,0.505
2431,14,2025-10-30,129991.98,42,0.3409,63.36,2,0.2019
2432,14,2025-10-31,130491.31,42,0.3407,66.71,2,0.2466
2433,14,2025-11-01,130862.24,42,0.4005,67.81,1,0.2303
2434,14,2025-11-02,131245.36,42,0.5025,70.48,2,0.3211
2435,14,2025-11-03,131725.88,42,0.4345,64.01,3,0.2647
2436,14,2025-11-04,132003.54,42,0.4262,68.96,1,0.2494
2437,14,2025-11-05,132489.21,42,0.4974,87.03,2,0.541
2438,14,2025-11-06,132957.09,42,0.3577,82.36,2,0.4578
2439,14,2025-11-07,133168.64,42,0.3114,65.84,3,0.2705
2440,14,2025-11-08,133518.0,42,0.4662,86.37,1,0.4876
2441,14,2025-11-09,133797.36,42,0.3436,67.82,3,0.3018
2442,14,2025-11-10,134104.0,42,0.4524,66.39,1,0.2191
2443,14,2025-11-11,134424.76,42,0.3779,67.77,2,0.2663
2444,14,2025-11-12,134836.88,42,0.507,63.78,3,0.2724
2445,14,2025-11-13,135042.38,42,0.3226,68.83,2,0.2722
2446,14,2025-11-14,135353.42,42,1.0761,65.32,1,0.2983
2447,14,2025-11-15,135576.78,42,0.3521,67.03,3,0.2925
2448,14,2025-11-16,135797.8,42,0.486,67.59,3,0.3201
2449,14,2025-11-17,136268.48,42,0.3681,67.12,2,0.2562
2450,14,2025-11-18,136652.11,42,0.3815,71.07,1,0.2708
2451,14,2025-11-19,137021.3,42,0.5043,69.99,2,0.3149
2452,14,2025-11-20,137515.01,42,0.4267,67.02,3,0.3036
2453,14,2025-11-21,137917.11,42,0.3883,68.4,3,0.3163
2454,14,2025-11-22,138203.62,42,0.4037,69.97,2,0.2995
2455,14,2025-11-23,138540.14,42,0.4967,70.77,3,0.364
2456,14,2025-11-24,138774.42,42,0.3346,67.67,3,0.2985
2457,14,2025-11-25,139189.03,42,0.4588,67.93,3,0.3205
2458,14,2025-11-26,139445.76,42,0.5015,71.35,1,0.2926
2459,14,2025-11-27,139863.07,42,0.3258,68.18,1,0.2239
2460,14,2025-11-28,140130.59,42,0.3714,90.33,3,0.6061
2461,14,2025-11-29,140380.75,42,0.3315,71.2,3,0.345
2462,14,2025-11-30,140590.85,42,0.4836,66.3,2,0.2625
2463,14,2025-12-01,140855.08,42,0.4802,63.24,2,0.2212
2464,14,2025-12-02,141333.63,42,0.387,67.47,2,0.2637
2465,14,2025-12-03,141565.4,42,0.4565,64.21,2,0.2306
2466,14,2025-12-04,141841.18,42,0.3874,68.88,3,0.3226
2467,14,2025-12-05,142138.24,42,0.4709,67.39,1,0.2352
2468,14,2025-12-06,142546.15,42,0.3447,70.25,3,0.3344
2469,14,2025-12-07,142762.22,42,0.4146,65.54,3,0.2821
2470,14,2025-12-08,142976.21,42,0.4214,67.51,2,0.2694
2471,14,2025-12-09,143280.12,42,0.4877,62.56,1,0.1733
2472,14,2025-12-10,143530.43,42,0.4543,63.21,3,0.2569
2473,14,2025-12-11,143822.89,42,0.3813,72.12,1,0.2848
2474,14,2025-12-12,144278.33,42,0.3554,69.86,1,0.2508
2475,14,2025-12-13,144759.06,42,0.4958,62.32,1,0.1713
2476,14,2025-12-14,145238.12,42,0.3216,63.74,2,0.2041
2477,14,2025-12-15,145504.18,42,0.39,66.73,1,0.2143
2478,14,2025-12-16,145893.58,42,0.4681,62.34,1,0.1675
2479,14,2025-12-17,146178.38,42,0.4527,70.95,1,0.2799
2480,14,2025-12-18,146490.87,42,0.334,70.58,2,0.2972
2481,14,2025-12-19,146733.9,42,0.3186,65.07,1,0.1814
2482,14,2025-12-20,146992.07,42,0.3691,66.03,2,0.2417
2483,14,2025-12-21,147276.88,42,0.5082,69.21,3,0.345
2484,14,2025-12-22,147580.73,42,0.3768,82.68,2,0.4649
2485,14,2025-12-23,147907.92,42,1.0926,65.4,1,0.3019
2486,14,2025-12-24,148111.76,42,0.4689,67.79,1,0.2401
2487,14,2025-12-25,148552.57,42,0.4912,71.52,2,0.3333
2488,14,2025-12-26,148782.69,42,0.3486,72.43,3,0.3641
2489,14,2025-12-27,149178.97,42,0.4944,67.46,3,0.3196
2490,14,2025-12-28,149467.9,42,1.0076,68.69,3,0.4131
2491,14,2025-12-29,149920.21,42,0.506,71.76,3,0.3787
2492,14,2025-12-30,150311.71,42,0.344,91.87,3,0.6225
2493,14,2025-12-31,150782.84,42,0.4562,87.51,3,0.5812
2494,14,2026-01-01,151232.0,42,0.3864,71.77,3,0.3608
2495,14,2026-01-02,151494.05,42,0.4959,65.35,3,0.2917
2496,14,2026-01-03,151721.0,42,0.455,70.72,3,0.3571
2497,14,2026-01-04,152028.19,42,0.48,67.74,1,0.2412
2498,14,2026-01-05,152328.27,42,0.3715,64.26,2,0.2185
2499,14,2026-01-06,152761.42,42,0.4391,63.15,1,0.1738
2500,14,2026-01-07,153256.94,42,0.4564,66.47,2,0.2607
2501,14,2026-01-08,153680.96,42,0.4435,66.08,2,0.2536
2502,14,2026-01-09,153929.57,42,0.3593,72.63,2,0.3283
2503,14,2026-01-10,154422.98,42,0.4547,66.7,2,0.2635
2504,14,2026-01-11,154881.26,42,0.4734,68.9,1,0.2557
2505,14,2026-01-12,155179.82,42,0.3492,66.54,3,0.2856
2506,14,2026-01-13,155679.29,42,0.4799,65.99,3,0.2979
2507,14,2026-01-14,156153.86,42,0.5039,68.11,3,0.3298
2508,14,2026-01-15,156423.66,42,0.4968,68.83,1,0.2582
2509,14,2026-01-16,156782.7,42,0.3275,65.39,2,0.227
2510,14,2026-01-17,156999.32,42,0.4819,70.86,2,0.3231
2511,14,2026-01-18,157326.15,42,0.4021,65.39,2,0.2382
2512,14,2026-01-19,157725.63,42,0.3783,68.5,1,0.2361
2513,14,2026-01-20,158032.81,42,0.4817,64.23,1,0.1946
2514,14,2026-01-21,158250.65,42,0.4555,67.08,3,0.3087
2515,14,2026-01-22,158520.64,42,0.5097,68.32,2,0.2934
2516,14,2026-01-23,158973.51,42,0.3346,67.09,3,0.2907
2517,14,2026-01-24,159193.17,42,0.416,64.14,1,0.1836
2518,14,2026-01-25,159638.87,42,0.4969,92.93,2,0.6196
2519,14,2026-01-26,159954.47,42,0.4023,66.09,2,0.2475
2520,14,2026-01-27,160196.09,42,0.4217,72.41,2,0.3347
2521,15,2025-08-01,72971.21,45,1.0314,64.6,2,0.326
2522,15,2025-08-02,73428.36,45,0.3851,58.95,2,0.1678
2523,15,2025-08-03,73838.54,45,0.4774,58.86,1,0.1416
2524,15,2025-08-04,74053.78,45,0.3341,58.97,2,0.1601
2525,15,2025-08-05,74398.93,45,0.4042,63.44,1,0.1766
2526,15,2025-08-06,74684.81,45,0.4582,68.34,2,0.2899
2527,15,2025-08-07,75099.21,45,0.3525,62.0,3,0.2296
2528,15,2025-08-08,75578.11,45,0.4511,65.07,2,0.2452
2529,15,2025-08-09,76003.04,45,0.3947,59.38,3,0.2092
2530,15,2025-08-10,76326.06,45,0.3544,66.81,2,0.254
2531,15,2025-08-11,76562.11,45,0.3345,61.79,3,0.2241
2532,15,2025-08-12,76893.32,45,0.3428,67.63,2,0.2632
2533,15,2025-08-13,77127.43,45,0.4673,61.27,3,0.237
2534,15,2025-08-14,77334.05,45,0.4088,63.82,1,0.1822
2535,15,2025-08-15,77570.07,45,0.4907,66.16,2,0.2658
2536,15,2025-08-16,77813.87,45,0.4303,58.98,3,0.2145
2537,15,2025-08-17,78141.62,45,0.3831,62.47,1,0.1603
2538,15,2025-08-18,78630.89,45,0.4393,68.59,1,0.2504
2539,15,2025-08-19,78855.53,45,0.5209,59.66,1,0.1481
2540,15,2025-08-20,79240.99,45,0.3771,61.58,2,0.1877
2541,15,2025-08-21,79658.26,45,0.3376,60.16,2,0.1627
2542,15,2025-08-22,80053.86,45,0.4316,59.58,2,0.1747
2543,15,2025-08-23,80303.12,45,0.4491,66.69,1,0.2266
2544,15,2025-08-24,80661.66,45,0.4784,68.84,3,0.3396
2545,15,2025-08-25,80865.89,45,0.457,64.56,1,0.1994
2546,15,2025-08-26,81278.93,45,0.3652,64.1,1,0.1795
2547,15,2025-08-27,81688.07,45,0.3378,64.22,2,0.2169
2548,15,2025-08-28,82004.29,45,0.5207,64.93,3,0.2938
2549,15,2025-08-29,82357.2,45,0.3333,67.44,1,0.2191
2550,15,2025-08-30,82728.72,45,0.3633,63.64,2,0.213
2551,15,2025-08-31,83201.71,45,0.4856,65.74,3,0.2994
2552,15,2025-09-01,83657.86,45,0.3927,65.89,2,0.2474
2553,15,2025-09-02,83946.93,45,0.4097,64.58,2,0.2325
2554,15,2025-09-03,84286.64,45,0.4937,59.93,2,0.1841
2555,15,2025-09-04,84722.9,45,1.2327,66.59,3,0.4228
2556,15,2025-09-05,85207.1,45,0.3385,59.52,2,0.1608
2557,15,2025-09-06,85496.29,45,0.4464,80.79,1,0.4142
2558,15,2025-09-07,85790.44,45,0.4681,65.6,3,0.2948
2559,15,2025-09-08,86182.02,45,0.3394,65.6,2,0.2355
2560,15,2025-09-09,86603.68,45,0.523,63.81,3,0.2792
2561,15,2025-09-10,86875.43,45,0.4602,61.47,1,0.1586
2562,15,2025-09-11,87191.08,45,0.5216,67.56,2,0.289
2563,15,2025-09-12,87647.14,45,0.4885,69.0,2,0.3032
2564,15,2025-09-13,87871.41,45,0.4444,63.81,2,0.2275
2565,15,2025-09-14,88342.68,45,0.3621,62.42,2,0.1966
2566,15,2025-09-15,88842.58,45,0.4091,60.75,1,0.1413
2567,15,2025-09-16,89260.03,45,0.4283,82.93,1,0.44
2568,15,2025-09-17,89623.94,45,0.3589,83.97,2,0.4834
2569,15,2025-09-18,89866.09,45,1.2856,66.28,1,0.3466
2570,15,2025-09-19,90110.55,45,0.3553,67.96,2,0.2695
2571,15,2025-09-20,90598.08,45,0.3303,61.92,2,0.1852
2572,15,2025-09-21,90832.97,45,0.3978,62.29,2,0.2002
2573,15,2025-09-22,91137.09,45,0.4719,65.08,1,0.2086
2574,15,2025-09-23,91458.46,45,0.496,65.56,1,0.2185
2575,15,2025-09-24,91745.17,45,0.3444,62.43,1,0.154
2576,15,2025-09-25,92101.35,45,0.5178,61.43,2,0.2068
2577,15,2025-09-26,92552.17,45,0.3803,69.09,2,0.2883
2578,15,2025-09-27,92872.37,45,0.5047,61.23,2,0.2021
2579,15,2025-09-28,93361.85,45,0.397,62.54,1,0.1634
2580,15,2025-09-29,93844.64,45,0.4444,62.16,3,0.2455
2581,15,2025-09-30,94195.59,45,1.3541,62.4,3,0.3851
2582,15,2025-10-01,94588.71,45,0.5018,64.06,3,0.2794
2583,15,2025-10-02,94916.41,45,0.4376,60.56,3,0.2232
2584,15,2025-10-03,95363.27,45,0.458,66.59,2,0.2666
2585,15,2025-10-04,95848.64,45,0.5228,60.71,1,0.1579
2586,15,2025-10-05,96195.77,45,0.3442,63.03,1,0.162
2587,15,2025-10-06,96590.01,45,0.4363,62.44,2,0.208
2588,15,2025-10-07,97078.64,45,0.351,63.42,3,0.2482
2589,15,2025-10-08,97410.37,45,0.4351,67.43,1,0.2343
2590,15,2025-10-09,97726.62,45,0.5067,66.18,2,0.2685
2591,15,2025-10-10,98190.77,45,0.5116,66.7,3,0.3161
2592,15,2025-10-11,98518.86,45,0.3508,66.71,1,0.2121
2593,15,2025-10-12,98826.16,45,0.3415,61.3,1,0.1385
2594,15,2025-10-13,99181.61,45,0.4351,63.88,1,0.1871
2595,15,2025-10-14,99413.94,45,0.3527,66.48,3,0.2893
2596,15,2025-10-15,99676.79,45,0.4701,66.21,2,0.2634
2597,15,2025-10-16,100090.94,45,0.3712,84.4,3,0.5311
2598,15,2025-10-17,100396.71,45,0.4143,60.66,1,0.141
2599,15,2025-10-18,100874.94,45,0.3251,62.94,1,0.1579
2600,15,2025-10-19,101294.93,45,0.3521,63.27,1,0.1664
2601,15,2025-10-20,101703.17,45,0.4718,69.43,2,0.3064
2602,15,2025-10-21,102178.62,45,0.4301,61.92,3,0.2401
2603,15,2025-10-22,102468.77,45,0.4773,62.88,1,0.1801
2604,15,2025-10-23,102780.61,45,0.3726,60.35,1,0.1305
2605,15,2025-10-24,103077.38,45,0.3828,89.78,1,0.5244
2606,15,2025-10-25,103288.67,45,0.4456,63.86,2,0.2283
2607,15,2025-10-26,103518.98,45,0.3622,67.28,1,0.2214
2608,15,2025-10-27,103882.52,45,0.4401,65.8,3,0.2933
2609,15,2025-10-28,104188.8,45,0.503,64.17,2,0.2411
2610,15,2025-10-29,104582.18,45,1.1244,62.92,1,0.2776
2611,15,2025-10-30,104997.52,45,0.5064,63.3,3,0.27
2612,15,2025-10-31,105218.78,45,0.371,63.21,1,0.1684
2613,15,2025-11-01,105435.55,45,0.5102,68.84,1,0.2644
2614,15,2025-11-02,105894.78,45,0.4551,69.67,1,0.2672
2615,15,2025-11-03,106149.79,45,0.363,61.69,3,0.2269
2616,15,2025-11-04,106354.96,45,0.3766,86.05,3,0.5538
2617,15,2025-11-05,106623.82,45,0.3552,63.56,3,0.2508
2618,15,2025-11-06,106978.02,45,0.4307,65.09,3,0.2825
2619,15,2025-11-07,107290.58,45,0.3325,64.79,1,0.1838
2620,15,2025-11-08,107760.73,45,0.5055,65.68,2,0.2616
2621,15,2025-11-09,108006.93,45,0.4984,66.45,3,0.3107
2622,15,2025-11-10,108477.21,45,0.3251,68.94,3,0.318
2623,15,2025-11-11,108916.04,45,0.4176,63.01,1,0.1728
2624,15,2025-11-12,109334.03,45,0.4033,86.86,3,0.5687
2625,15,2025-11-13,109739.39,45,0.3702,64.1,3,0.2602
2626,15,2025-11-14,110132.92,45,0.4411,67.02,2,0.2698
2627,15,2025-11-15,110607.04,45,0.4901,70.09,1,0.278
2628,15,2025-11-16,110881.27,45,0.4736,68.01,2,0.2878
2629,15,2025-11-17,111233.68,45,0.4362,62.25,1,0.1655
2630,15,2025-11-18,111627.85,45,0.4536,66.8,1,0.2286
2631,15,2025-11-19,111982.14,45,0.4747,61.82,1,0.1655
2632,15,2025-11-20,112402.95,45,0.4583,62.98,2,0.2185
2633,15,2025-11-21,112662.65,45,0.4261,62.66,2,0.2094
2634,15,2025-11-22,112979.61,45,1.1623,70.44,2,0.4236
2635,15,2025-11-23,113224.82,45,0.4396,67.95,2,0.2819
2636,15,2025-11-24,113510.06,45,1.5588,70.55,1,0.4444
2637,15,2025-11-25,113905.98,45,0.3554,68.75,1,0.24
2638,15,2025-11-26,114334.36,45,0.3337,63.01,2,0.2001
2639,15,2025-11-27,114619.46,45,0.4053,70.63,1,0.2725
2640,15,2025-11-28,114839.0,45,1.5002,61.43,3,0.3941
2641,15,2025-11-29,115218.0,45,0.4209,65.49,3,0.2864
2642,15,2025-11-30,115714.38,45,0.3962,65.25,2,0.2394
2643,15,2025-12-01,116115.99,45,0.3466,69.2,1,0.2447
2644,15,2025-12-02,116614.09,45,0.5095,65.93,2,0.2655
2645,15,2025-12-03,116873.61,45,0.3279,66.38,3,0.2842
2646,15,2025-12-04,117322.22,45,0.5031,64.19,2,0.2414
2647,15,2025-12-05,117799.72,45,0.3338,63.58,2,0.2077
2648,15,2025-12-06,118127.77,45,0.5198,69.5,2,0.3146
2649,15,2025-12-07,118398.55,45,0.3906,65.89,1,0.2071
2650,15,2025-12-08,118791.49,45,0.4518,65.56,2,0.2518
2651,15,2025-12-09,119274.39,45,0.3774,64.28,3,0.2637
2652,15,2025-12-10,119491.75,45,0.4973,69.03,2,0.3049
2653,15,2025-12-11,119783.15,45,0.516,66.06,1,0.2282
2654,15,2025-12-12,120255.68,45,0.4429,68.65,3,0.3318
2655,15,2025-12-13,120748.24,45,0.4778,61.56,2,0.2024
2656,15,2025-12-14,121071.34,45,0.3344,69.56,2,0.2876
2657,15,2025-12-15,121492.07,45,0.4056,67.53,1,0.2313
2658,15,2025-12-16,121773.9,45,0.4198,61.68,3,0.2354
2659,15,2025-12-17,122120.36,45,0.4551,67.69,3,0.3208
2660,15,2025-12-18,122598.18,45,0.3717,64.99,2,0.2322
2661,15,2025-12-19,122941.45,45,0.4288,63.29,1,0.1782
2662,15,2025-12-20,123362.86,45,0.3553,66.7,2,0.2526
2663,15,2025-12-21,123619.04,45,0.334,62.63,3,0.2351
2664,15,2025-12-22,123902.39,45,0.5117,70.79,2,0.3306
2665,15,2025-12-23,124177.39,45,0.4633,61.24,2,0.1961
2666,15,2025-12-24,124536.58,45,0.5115,66.16,3,0.3089
2667,15,2025-12-25,124959.71,45,0.4809,70.26,3,0.3589
2668,15,2025-12-26,125237.5,45,0.5122,64.41,2,0.2456
2669,15,2025-12-27,125495.12,45,0.4162,61.63,1,0.1541
2670,15,2025-12-28,125904.86,45,0.3436,70.69,3,0.3441
2671,15,2025-12-29,126284.43,45,0.4656,69.59,1,0.2677
2672,15,2025-12-30,126496.73,45,0.3518,63.83,2,0.2138
2673,15,2025-12-31,126921.49,45,0.5128,63.16,2,0.2291
2674,15,2026-01-01,127360.3,45,0.3603,84.51,3,0.5309
2675,15,2026-01-02,127694.03,45,0.3607,70.75,3,0.3475
2676,15,2026-01-03,128171.17,45,0.3925,68.8,2,0.2862
2677,15,2026-01-04,128608.21,45,0.5097,84.83,3,0.5575
2678,15,2026-01-05,128840.89,45,0.4553,62.64,2,0.2135
2679,15,2026-01-06,129170.3,45,0.4019,88.43,1,0.5094
2680,15,2026-01-07,129522.55,45,0.4934,69.67,2,0.313
2681,15,2026-01-08,129820.27,45,0.4016,64.5,1,0.1903
2682,15,2026-01-09,130164.87,45,0.483,68.5,1,0.2558
2683,15,2026-01-10,130453.24,45,0.3735,63.67,3,0.2549
2684,15,2026-01-11,130904.93,45,0.3559,62.53,3,0.2371
2685,15,2026-01-12,131300.47,45,0.4438,62.16,1,0.1654
2686,15,2026-01-13,131574.27,45,0.3414,62.09,2,0.1891
2687,15,2026-01-14,131945.31,45,0.3769,88.09,1,0.5011
2688,15,2026-01-15,132334.27,45,0.4187,68.61,2,0.2875
2689,15,2026-01-16,132759.78,45,0.5074,65.8,2,0.2634
2690,15,2026-01-17,133143.06,45,0.4278,64.1,1,0.1888
2691,15,2026-01-18,133411.68,45,0.3956,69.67,1,0.2582
2692,15,2026-01-19,133765.41,45,0.3821,63.34,3,0.2518
2693,15,2026-01-20,134092.9,45,0.4352,69.36,3,0.3401
2694,15,2026-01-21,134555.72,45,0.4652,70.5,1,0.2798
2695,15,2026-01-22,134844.94,45,0.3285,67.32,2,0.2569
2696,15,2026-01-23,135241.3,45,0.3513,70.94,2,0.3085
2697,15,2026-01-24,135486.97,45,0.5218,66.12,1,0.2299
2698,15,2026-01-25,135984.71,45,0.4909,63.43,2,0.2294
2699,15,2026-01-26,136186.06,45,0.5196,69.24,2,0.3111
2700,15,2026-01-27,136538.25,45,0.4547,69.37,3,0.3431
2701,16,2025-08-01,74558.68,48,0.4446,66.91,3,0.3128
2702,16,2025-08-02,74929.12,48,1.3959,59.5,2,0.3234
2703,16,2025-08-03,75229.86,48,0.3963,65.72,1,0.2097
2704,16,2025-08-04,75647.51,48,0.4839,84.15,3,0.5486
2705,16,2025-08-05,76086.99,48,0.446,63.96,3,0.2737
2706,16,2025-08-06,76528.31,48,0.5331,60.66,1,0.1627
2707,16,2025-08-07,76850.25,48,0.3612,68.09,1,0.2361
2708,16,2025-08-08,77270.18,48,0.4415,64.74,2,0.2435
2709,16,2025-08-09,77544.04,48,0.4884,66.73,1,0.237
2710,16,2025-08-10,77864.79,48,0.4196,65.1,2,0.245
2711,16,2025-08-11,78306.75,48,0.4441,59.16,1,0.1406
2712,16,2025-08-12,78670.83,48,0.4624,68.44,2,0.2959
2713,16,2025-08-13,78930.43,48,0.4934,64.38,3,0.2864
2714,16,2025-08-14,79290.34,48,0.4162,64.19,3,0.2723
2715,16,2025-08-15,79586.2,48,0.3979,66.14,1,0.2156
2716,16,2025-08-16,79889.66,48,0.4289,62.36,3,0.2498
2717,16,2025-08-17,80290.31,48,0.3772,62.3,1,0.1613
2718,16,2025-08-18,80676.89,48,0.3988,69.01,1,0.254
2719,16,2025-08-19,81017.27,48,0.4695,60.99,3,0.2376
2720,16,2025-08-20,81479.24,48,0.4909,59.66,2,0.1876
2721,16,2025-08-21,81917.79,48,0.5072,61.78,3,0.2538
2722,16,2025-08-22,82272.05,48,0.3455,61.29,3,0.223
2723,16,2025-08-23,82670.06,48,0.3776,66.46,2,0.2568
2724,16,2025-08-24,83067.46,48,0.375,66.06,3,0.2911
2725,16,2025-08-25,83390.05,48,0.3665,63.33,1,0.1733
2726,16,2025-08-26,83656.17,48,1.0787,64.45,3,0.3751
2727,16,2025-08-27,83904.17,48,0.3996,60.83,3,0.2249
2728,16,2025-08-28,84148.19,48,0.3805,68.69,1,0.247
2729,16,2025-08-29,84487.46,48,0.3666,60.28,3,0.2127
2730,16,2025-08-30,84726.01,48,0.5029,66.22,3,0.3124
2731,16,2025-08-31,85185.95,48,0.3707,66.28,2,0.2534
2732,16,2025-09-01,85665.87,48,0.343,63.03,1,0.1658
2733,16,2025-09-02,86001.91,48,0.5247,63.28,2,0.2364
2734,16,2025-09-03,86289.8,48,0.5068,69.0,3,0.3501
2735,16,2025-09-04,86554.41,48,0.3543,59.36,3,0.2072
2736,16,2025-09-05,86776.31,48,0.5388,63.84,3,0.2859
2737,16,2025-09-06,87222.14,48,0.5338,68.47,1,0.2669
2738,16,2025-09-07,87533.68,48,0.4053,64.21,1,0.191
2739,16,2025-09-08,87888.22,48,0.4492,64.12,2,0.2363
2740,16,2025-09-09,88349.75,48,0.5366,59.97,1,0.1545
2741,16,2025-09-10,88757.8,48,0.4757,60.06,1,0.1462
2742,16,2025-09-11,89040.82,48,0.4632,68.32,2,0.2945
2743,16,2025-09-12,89435.1,48,0.531,69.43,3,0.3594
2744,16,2025-09-13,89744.47,48,0.3933,66.81,1,0.2238
2745,16,2025-09-14,89963.91,48,0.3964,67.82,2,0.2777
2746,16,2025-09-15,90244.63,48,0.3775,62.55,1,0.1646
2747,16,2025-09-16,90451.2,48,0.4288,64.68,1,0.2007
2748,16,2025-09-17,90943.85,48,0.4036,65.04,2,0.2417
2749,16,2025-09-18,91429.08,48,0.4544,69.07,2,0.3031
2750,16,2025-09-19,91666.95,48,0.3491,68.47,2,0.2794
2751,16,2025-09-20,92050.09,48,0.4825,63.0,3,0.2663
2752,16,2025-09-21,92527.27,48,0.3768,69.01,3,0.3306
2753,16,2025-09-22,92924.56,48,0.4357,68.55,1,0.2533
2754,16,2025-09-23,93371.54,48,0.455,64.47,3,0.2819
2755,16,2025-09-24,93712.42,48,0.3572,67.6,1,0.2289
2756,16,2025-09-25,94053.43,48,0.4801,68.88,3,0.3445
2757,16,2025-09-26,94496.66,48,0.3495,62.21,3,0.2359
2758,16,2025-09-27,94805.13,48,0.504,66.93,3,0.322
2759,16,2025-09-28,95197.26,48,0.4552,65.05,1,0.2097
2760,16,2025-09-29,95557.01,48,0.5198,65.31,3,0.3028
2761,16,2025-09-30,95817.51,48,0.4385,63.27,3,0.2634
2762,16,2025-10-01,96135.46,48,0.4597,67.51,1,0.2432
2763,16,2025-10-02,96362.26,48,0.4143,62.53,2,0.2098
2764,16,2025-10-03,96660.85,48,0.4853,68.0,1,0.2535
2765,16,2025-10-04,96908.8,48,0.5042,69.83,2,0.3207
2766,16,2025-10-05,97160.59,48,0.4802,85.31,3,0.5635
2767,16,2025-10-06,97648.1,48,0.4598,63.72,3,0.2725
2768,16,2025-10-07,97889.0,48,0.365,62.09,2,0.1966
2769,16,2025-10-08,98209.83,48,0.4509,67.8,1,0.2457
2770,16,2025-10-09,98463.6,48,0.3626,60.45,1,0.1344
2771,16,2025-10-10,98930.71,48,0.5135,66.93,1,0.2435
2772,16,2025-10-11,99147.61,48,0.5067,68.05,1,0.2573
2773,16,2025-10-12,99583.43,48,0.3905,69.24,1,0.2558
2774,16,2025-10-13,99886.37,48,0.5142,66.47,1,0.2374
2775,16,2025-10-14,100246.01,48,0.4052,64.42,2,0.2337
2776,16,2025-10-15,100676.08,48,0.4305,60.71,2,0.188
2777,16,2025-10-16,100877.02,48,0.4206,61.51,1,0.1572
2778,16,2025-10-17,101176.55,48,0.5164,62.77,1,0.1883
2779,16,2025-10-18,101671.74,48,0.4364,61.45,1,0.1588
2780,16,2025-10-19,102052.4,48,0.4606,66.05,1,0.2238
2781,16,2025-10-20,102525.45,48,0.351,64.49,2,0.2265
2782,16,2025-10-21,102847.13,48,0.4083,69.95,3,0.3479
2783,16,2025-10-22,103219.4,48,0.3747,67.09,3,0.3047
2784,16,2025-10-23,103597.51,48,0.4306,65.31,3,0.2894
2785,16,2025-10-24,103873.6,48,0.4857,64.37,3,0.2852
2786,16,2025-10-25,104077.03,48,0.4472,81.89,2,0.4729
2787,16,2025-10-26,104428.93,48,1.5925,63.74,2,0.4027
2788,16,2025-10-27,104838.86,48,0.3999,67.44,1,0.2331
2789,16,2025-10-28,105312.77,48,0.3435,66.39,3,0.2907
2790,16,2025-10-29,105749.51,48,0.5199,68.5,2,0.3053
2791,16,2025-10-30,106152.22,48,0.5262,61.23,2,0.2093
2792,16,2025-10-31,106410.64,48,0.479,88.32,2,0.5635
2793,16,2025-11-01,106648.39,48,0.3442,61.96,2,0.1918
2794,16,2025-11-02,107061.59,48,0.4184,69.4,2,0.3022
2795,16,2025-11-03,107432.41,48,0.4251,65.25,2,0.2477
2796,16,2025-11-04,107675.33,48,0.4408,66.5,2,0.2668
2797,16,2025-11-05,108112.51,48,0.4026,86.44,2,0.527
2798,16,2025-11-06,108444.07,48,0.3414,61.95,2,0.1912
2799,16,2025-11-07,108783.82,48,0.4941,61.42,3,0.247
2800,16,2025-11-08,109218.0,48,0.4688,65.64,2,0.2596
2801,16,2025-11-09,109463.42,48,1.0319,67.66,1,0.3309
2802,16,2025-11-10,109853.88,48,0.3766,68.42,1,0.2428
2803,16,2025-11-11,110166.7,48,0.4465,66.25,2,0.2643
2804,16,2025-11-12,110476.34,48,0.4735,82.54,1,0.4456
2805,16,2025-11-13,110734.9,48,0.4774,63.78,2,0.236
2806,16,2025-11-14,111050.23,48,0.4842,65.91,2,0.2654
2807,16,2025-11-15,111521.27,48,0.3675,69.44,2,0.295
2808,16,2025-11-16,111960.31,48,0.4778,80.8,2,0.463
2809,16,2025-11-17,112251.65,48,0.4791,69.39,1,0.271
2810,16,2025-11-18,112533.05,48,0.4544,69.87,1,0.2737
2811,16,2025-11-19,112925.04,48,0.3712,65.52,2,0.2432
2812,16,2025-11-20,113365.19,48,0.4198,65.8,1,0.2142
2813,16,2025-11-21,113801.7,48,0.3975,64.4,2,0.2323
2814,16,2025-11-22,114247.95,48,0.3415,83.69,1,0.441
2815,16,2025-11-23,114544.45,48,0.4062,60.76,3,0.2251
2816,16,2025-11-24,114789.6,48,0.512,60.78,1,0.1612
2817,16,2025-11-25,115200.43,48,0.3683,68.16,3,0.3181
2818,16,2025-11-26,115598.62,48,0.492,62.31,1,0.1786
2819,16,2025-11-27,116051.58,48,1.2525,68.02,2,0.4088
2820,16,2025-11-28,116436.87,48,0.504,70.79,1,0.2935
2821,16,2025-11-29,116844.77,48,0.3676,63.67,3,0.2581
2822,16,2025-11-30,117250.72,48,0.4498,88.62,1,0.5231
2823,16,2025-12-01,117528.95,48,0.3716,70.54,1,0.2702
2824,16,2025-12-02,117998.22,48,0.4034,70.75,2,0.3179
